Notice Date,Date Received,Eviction Category,Cause,Address,City,Zip,Bedroom,Notice Type,Apn,Council District,Rent Owed
4/7/23,4/7/23,At-Fault,Non-payment of rent,1939 Argyle Ave,Los Angeles,90068,,3 Day,5586005003,4,"$2,524.20 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,8400 Laurel Canyon Blvd,Los Angeles,91352,2,10 Day,2633007033,6,$231.00 
4/5/23,4/7/23,At-Fault,Non-payment of rent,1243 S Olive St,Los Angeles,90015,1,3 Day,5139023038,14,"$1,844.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,3205 Los Feliz Blvd,Los Angeles,90039,1,3 Day,5594019011,13,"$1,977.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,1600 Vine St,Los Angeles,90028,2,3 Day,5546029941,13,"$3,502.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,5600 Wilshire Blvd #429,Los Angeles,90036,2,3 Day,5089006017,5,$0.00 
4/5/23,4/7/23,At-Fault,Non-payment of rent,1243 S Olive St,Los Angeles,90015,,3 Day,5139023038,14,"$2,223.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,1243 S Olive St,Los Angeles,90015,2,3 Day,5139023038,14,"$3,469.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,1243 S Olive St,Los Angeles,90015,,3 Day,5139023038,14,"$3,008.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,3205 Los Feliz Blvd,Los Angeles,90039,,3 Day,5594019011,13,"$1,513.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,5720 W Centinela Ave,Los Angeles,90045,2,3 Day,4103005014,11,"$3,607.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,6390 De Longpre Ave,Los Angeles,90028,1,3 Day,5546016030,13,$0.00 
4/6/23,4/7/23,At-Fault,Non-payment of rent,1331 N. Cahuenga Blvd,Los Angeles,90028,1,3 Day,5546017031,13,"$3,087.40 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,6390 De Longpre Ave,Los Angeles,90028,2,3 Day,5546016030,13,$0.00 
4/5/23,4/7/23,At-Fault,Non-payment of rent,6390 De Longpre Ave,Los Angeles,90028,2,3 Day,5546016030,13,$0.00 
4/6/23,4/7/23,At-Fault,Non-payment of rent,1331 North Cahuenga Blvd,Los Angeles,90028,1,3 Day,5546017031,13,"$3,425.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,4864 Melrose Ave,Los Angeles,90029,1,3 Day,5521004001,13,"$11,958.01 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,5740 W Centinela Ave,Los Angeles,90045,2,3 Day,4103005014,11,"$3,180.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,6390 De Longpre Ave,Los Angeles,90028,,3 Day,5546016030,13,$0.00 
4/6/23,4/7/23,At-Fault,Non-payment of rent,1331 North Cahuenga Blvd.,Los Angeles,90028,,3 Day,5546017031,13,"$2,388.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,6390 De Longpre Ave,Los Angeles,90028,2,3 Day,5546016030,13,$0.00 
4/4/23,4/7/23,At-Fault,Non-payment of rent,1505 Amherst Ave,Los Angeles,90025,2,3 Day,4263039023,11,"$28,400.22 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,5740 W Centinela Ave,Los Angeles,90045,1,3 Day,4103005014,11,"$2,640.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,6390 De Longpre Ave,Los Angeles,90028,1,3 Day,5546016030,13,$0.00 
4/5/23,4/7/23,At-Fault,Non-payment of rent,1243 S Olive St,Los Angeles,90015,,3 Day,5139023038,14,"$1,783.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,4864 Melrose Ave,Los Angeles,90029,,3 Day,5521004001,13,"$14,681.63 "
4/3/23,4/7/23,At-Fault,Non-payment of rent,6390 De Longpre Ave,Los Angeles,90028,2,3 Day,5546016030,13,$0.00 
4/5/23,4/7/23,At-Fault,Non-payment of rent,1243 S Olive St,Los Angeles,90015,,3 Day,5139023038,14,"$2,024.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,550 S Palos Verdes St,Los Angeles,90731,1,3 Day,7455026053,15,$0.00 
4/5/23,4/7/23,At-Fault,Non-payment of rent,6390 De Longpre Ave,Los Angeles,90028,,3 Day,5546016030,13,$0.00 
4/5/23,4/7/23,At-Fault,Non-payment of rent,6390 De Longpre Ave,Los Angeles,90028,,3 Day,5546016030,13,$0.00 
4/7/23,4/7/23,At-Fault,Non-payment of rent,550 S Palos Verdes St,Los Angeles,90731,1,3 Day,7455026053,15,$0.00 
4/5/23,4/7/23,At-Fault,Non-payment of rent,6390 De Longpre Ave,Los Angeles,90028,2,3 Day,5546016030,13,$0.00 
4/6/23,4/7/23,At-Fault,Non-payment of rent,255 S Grand Ave,Los Angeles,90012,,3 Day,5151015015,14,"$1,865.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,6390 De Longpre Ave,Los Angeles,90028,,3 Day,5546016030,13,$0.00 
4/5/23,4/7/23,At-Fault,Non-payment of rent,1243 S Olive St,Los Angeles,90015,2,3 Day,5139023038,14,"$2,820.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,6390 De Longpre Ave,Los Angeles,90028,1,3 Day,5546016030,13,$0.00 
4/5/23,4/7/23,At-Fault,Non-payment of rent,1243 S Olive St,Los Angeles,90015,2,3 Day,5139023038,14,"$2,710.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,6390 De Longpre Ave,Los Angeles,90028,1,3 Day,5546016030,13,$0.00 
4/5/23,4/7/23,At-Fault,Non-payment of rent,1243 S Olive St,Los Angeles,90015,1,3 Day,5139023038,14,"$2,560.00 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,10877 Rose Ave,Los Angeles,90034,1,3 Day,4254017005,5,"$3,107.27 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,1243 S Olive St,Los Angeles,90015,,3 Day,5139023038,14,"$3,110.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,6390 De Longpre Ave,Los Angeles,90028,1,3 Day,5546016030,13,$0.00 
4/5/23,4/7/23,At-Fault,Non-payment of rent,6390 De Longpre Ave,Los Angeles,90028,2,3 Day,5546016030,13,$0.00 
4/5/23,4/7/23,At-Fault,Non-payment of rent,6390 De Longpre Ave,Los Angeles,90028,2,3 Day,5546016030,13,$0.00 
4/6/23,4/7/23,At-Fault,Non-payment of rent,255 S Grand Ave,Los Angeles,90012,,3 Day,5151015015,14,"$1,806.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,5837 West Sunset Boulevard,Los Angeles,90028,2,3 Day,5545011053,13,"$3,354.00 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,11598 Gateway Blvd,Los Angeles,90064,1,3 Day,4260035028,11,"$8,534.35 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,550 S Barrington Ave,Los Angeles,90049,2,3 Day,4401029013,11,"$3,774.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,444 S Kingsley Dr,Los Angeles,90020,1,3 Day,5503009018,10,"$1,800.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,1331 N Cahuenga,Los Angeles,90028,1,3 Day,5546017031,13,"$3,445.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,5837 Sunset Blvd,Los Angeles,90028,,3 Day,5545011053,13,"$2,423.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,5837 Sunset Blvd,Los Angeles,90028,2,3 Day,5545011053,13,"$2,971.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,255 S Grand Ave,Los Angeles,90012,,3 Day,5151015015,14,"$1,463.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,444 S Kingsley Dr,Los Angeles,90020,,3 Day,5503009018,10,"$1,650.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,200 S Juanita Ave,Los Angeles,90004,1,3 Day,5501013028,13,"$7,456.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,5357 San Vicente Blvd,Los Angeles,90019,1,3 Day,5085012024,5,"$1,333.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,5357 San Vicente Blvd,Los Angeles,90019,,3 Day,5085012024,5,"$3,784.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,5837 Sunset Blvd,Los Angeles,90028,,3 Day,5545011053,13,"$1,867.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,3333 W 2nd St,Los Angeles,90004,,3 Day,5501013028,13,"$7,660.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,444 S Kingsley Dr,Los Angeles,90020,1,3 Day,5503009018,10,"$1,820.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,10026 Palms Blvd,Los Angeles,90034,1,3 Day,4313009041,5,"$7,897.20 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,5367 San Vicente Blvd,Los Angeles,90019,,3 Day,5085012024,5,"$1,607.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,255 S Grand Ave,Los Angeles,90012,,3 Day,5151015015,14,"$1,643.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,444 S Kingsley Dr,Los Angeles,90020,1,3 Day,5503009018,10,"$1,750.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,5367 San Vicente Blvd,Los Angeles,90019,,3 Day,5085012024,5,"$1,573.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,6216 1/4  Orange St,Los Angeles,90048,,3 Day,5510027020,5,"$5,347.69 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,3333 W 2nd St,Los Angeles,90004,1,3 Day,5501013028,13,"$7,836.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,,3 Day,5077013041,10,"$2,805.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,444 S Kingsley Dr,Los Angeles,90020,1,3 Day,5503009018,10,"$1,820.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,550 S Barrington Ave,Los Angeles,90049,,3 Day,4401029013,11,"$2,906.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,444 S Kingsley Dr,Los Angeles,90020,,3 Day,5503009018,10,"$1,900.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,444 S Kingsley Dr,Los Angeles,90020,,3 Day,5503009018,10,"$1,695.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,,3 Day,5077013041,10,"$3,190.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,550 S Barrington Ave,Los Angeles,90049,,3 Day,4401029013,11,"$2,412.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,550 S Barrington Ave,Los Angeles,90049,,3 Day,4401029013,11,"$1,905.75 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,,3 Day,5077013041,10,"$2,770.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,114 N Breed St,Los Angeles,90033,1,30 Day,5183005009,14,"$11,880.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,,3 Day,5077013041,10,"$4,558.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,1,3 Day,5077013041,10,"$1,448.60 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,2,3 Day,5077013041,10,"$4,177.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,8525 Tobias Ave,Los Angeles,91402,2,3 Day,2653017051,6,"$11,136.21 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,1,3 Day,5077013041,10,"$2,135.77 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,1,3 Day,5077013041,10,"$1,703.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,,3 Day,5077013041,10,"$3,442.42 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,1,3 Day,5077013041,10,"$3,857.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,1,3 Day,5077013041,10,"$1,295.65 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,2,3 Day,5077013041,10,"$23,150.00 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,756 S Broadway,Los Angeles,90014,,3 Day,5144015060,14,"$1,837.00 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,756 S Broadway,Los Angeles,90014,,3 Day,5144015060,14,"$1,550.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,8525 Tobias Ave,Los Angeles,91402,,3 Day,2653017051,6,"$1,672.49 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,8525 Tobias Ave,Los Angeles,91402,1,3 Day,2653017051,6,"$1,885.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,8525 Tobias Ave,Los Angeles,91402,1,3 Day,2653017051,6,"$1,170.00 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,208 N Ave 58,Los Angeles,90042,1,3 Day,5484037015,1,"$2,380.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,8525 Tobias Ave,Los Angeles,91402,1,3 Day,2653017051,6,"$7,883.17 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,8525 Tobias Ave,Los Angeles,91402,1,3 Day,2653017051,6,"$2,864.76 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,443 San Pedro St,Los Angeles,90013,,3 Day,5148011018,14,"$7,560.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,443 S San Pedro St,Los Angeles,90013,4,3 Day,5148011018,14,"$12,150.00 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,1530 N Poinsettia Pl,Los Angeles,90046,1,3 Day,5548010037,4,"$4,474.00 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,1530 N Poinsettia Pl,Los Angeles,90046,1,3 Day,5548010037,4,"$4,828.00 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,1530 N Poinsettia Pl,Los Angeles,90046,1,3 Day,5548010037,4,"$6,226.00 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,1530 N Poinsettia Pl,Los Angeles,90046,1,3 Day,5548010037,4,"$6,866.00 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,1530 N Poinsettia Pl,Los Angeles,90046,,3 Day,5548010037,4,"$5,792.00 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,1530 N Poinsettia Pl,Los Angeles,90046,1,3 Day,5548010037,4,"$6,196.00 "
4/3/23,4/7/23,At-Fault,Non-payment of rent,3578 Marguerite St,Los Angeles,90065,1,3 Day,5458029015,13,"$1,400.00 "
4/1/23,4/7/23,At-Fault,Non-payment of rent,3576-3578 Marguerite St.,Los Angeles,90065,1,3 Day,5458029015,13,"$1,006.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,11458 Burbank Blvd,Los Angeles,91601,,3 Day,2350004038,2,"$1,785.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,5760 Laurel Canyon Blvd,Los Angeles,91607,,3 Day,2340027043,2,"$2,525.00 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,5618 Meridian St,Los Angeles,90042,3,3 Day,5478026008,14,"$2,527.00 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,3410 Drew St,Los Angeles,90065,2,3 Day,5458026016,13,"$2,088.00 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,3418 Drew St,Los Angeles,90065,2,3 Day,5458026015,13,"$1,754.00 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,3344 Chapman St,Los Angeles,90065,2,3 Day,5459009026,13,"$2,080.00 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,2339 Lincoln Park Ave,Los Angeles,90031,2,3 Day,5208031020,14,"$2,132.00 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,2339 Lincoln Park Ave,Los Angeles,90031,2,3 Day,5208031020,14,"$1,991.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,1103 S Highland Ave,Los Angeles,90019,3,3 Day,5084022001,10,"$12,211.26 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,5618 Meridian St,Los Angeles,90042,3,3 Day,5478026008,14,"$2,527.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,1409 N Alta Vista Blvd,Los Angeles,90046,2,3 Day,5548019039,13,"$30,175.00 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,5708 Fayette St,Los Angeles,90042,2,3 Day,5484010007,14,"$1,795.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,7240 Corbin Ave,Los Angeles,91335,2,3 Day,2116001090,3,"$2,567.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,3943 Veselich Ave,Los Angeles,90039,1,3 Day,5594019012,13,"$2,827.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,15050 Parthenia St,Los Angeles,91343,1,3 Day,2653010014,6,"$1,103.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,7240 Corbin Ave,Los Angeles,91335,2,3 Day,2116001090,3,"$2,450.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,14116 Erwin St,Los Angeles,91401,3,30 Day,2240019011,6,"$5,577.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,19131 Victory Blvd,Los Angeles,91335,2,3 Day,2128031027,3,"$4,109.68 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,6940 Sepulveda Blvd,Los Angeles,91405,2,30 Day,2220010038,6,"$16,875.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,369 Columbia Ave,Los Angeles,90017,1,3 Day,5153019026,1,$940.00 
4/6/23,4/7/23,At-Fault,Non-payment of rent,18538 Nordhoff St,Los Angeles,91324,3,3 Day,2770003002,12,"$3,000.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,369 Columbia Ave,Los Angeles,90017,1,3 Day,5153019026,1,"$1,775.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,369 Columbia Ave,Los Angeles,90017,1,3 Day,5153019026,1,"$1,298.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,369 Columbia Ave,Los Angeles,90017,1,3 Day,5153019026,1,"$1,745.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,369 Columbia Ave,Los Angeles,90017,,3 Day,5153019026,1,"$1,510.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,13947 Oxnard St,Los Angeles,91401,1,3 Day,2239016018,2,"$3,100.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,21736 Roscoe Blvd,Los Angeles,91304,2,3 Day,2110001037,3,"$2,353.76 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,4620 Tilden Ave,Los Angeles,91403,1,3 Day,2265013023,4,"$2,035.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,4735 Sepulveda Blvd,Los Angeles,91403,1,3 Day,2264001043,4,$0.00 
4/7/23,4/7/23,At-Fault,Non-payment of rent,730 S Los Angeles St,Los Angeles,90014,,3 Day,5145002001,14,"$3,800.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,1117 N Orange Dr,Los Angeles,90038,2,3 Day,5532016024,13,"$7,500.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,6632 Darby Ave,Los Angeles,91335,1,3 Day,2125017009,4,"$2,950.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,6632 Darby Ave,Los Angeles,91335,1,3 Day,2125017009,4,"$2,335.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,308 E 9th St,Los Angeles,90015,,3 Day,5145016022,14,"$10,200.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,5447 White Oak Ave,Los Angeles,91316,2,3 Day,2162016078,4,"$2,672.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,6736 Cleon Ave,Los Angeles,91606,1,3 Day,2414023010,2,"$2,634.78 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,1117 N Orange Dr,Los Angeles,90038,2,3 Day,5532016024,13,"$7,500.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,715 S Kingsley Dr,Los Angeles,90005,1,3 Day,5093021024,10,"$1,478.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,6253 S La Brea Ave,Los Angeles,90056,1,3 Day,4002022016,11,"$2,166.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,6736 Cleon Ave,Los Angeles,91606,,3 Day,2414023010,2,"$2,689.88 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,340 Patton St,Los Angeles,90026,,3 Day,5160009027,1,"$6,300.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,6241 S La Brea Ave,Los Angeles,90056,1,3 Day,4002022012,11,"$15,408.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,314 S Alexandria Ave,Los Angeles,90020,,3 Day,5502004006,10,"$1,395.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,716 S Harvard Blvd,Los Angeles,90005,2,3 Day,5093021024,10,"$2,195.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,7351 Variel Ave,Los Angeles,91303,,3 Day,2112021006,3,"$1,966.86 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,6950 Coldwater Canyon Ave,Los Angeles,91605,1,3 Day,2324011017,2,"$2,034.66 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,819 Santee St,Los Angeles,90014,,3 Day,5145013005,14,"$1,925.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,1441 Veteran Ave,Los Angeles,90024,,3 Day,4324013032,5,"$2,195.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,314 S Alexandria Ave,Los Angeles,90020,,3 Day,5502004006,10,"$1,395.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,314 S Alexandria Ave,Los Angeles,90020,,3 Day,5502004006,10,$602.78 
4/4/23,4/7/23,At-Fault,Non-payment of rent,936 S Olive St,Los Angeles,90015,,3 Day,5139004027,14,"$1,950.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,525 S Gramercy Pl,Los Angeles,90020,,3 Day,5504026022,13,$0.00 
4/5/23,4/7/23,At-Fault,Non-payment of rent,4735 Sepulveda Blvd,Los Angeles,91403,2,3 Day,2264001043,4,$0.00 
4/5/23,4/7/23,At-Fault,Non-payment of rent,9831 Regent St,Los Angeles,90034,1,3 Day,4313013018,5,"$5,250.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,314 S Alexandria Ave,Los Angeles,90020,,3 Day,5502004006,10,"$1,506.94 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,5650 Fair Ave,Los Angeles,91601,2,3 Day,2337031011,2,"$3,585.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,1441 Veteran Ave,Los Angeles,90024,,3 Day,4324013032,5,"$1,875.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,314 S Alexandria Ave,Los Angeles,90020,,3 Day,5502004006,10,"$1,375.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,4735 Sepulveda Blvd,Los Angeles,91403,2,3 Day,2264001043,4,$0.00 
4/5/23,4/7/23,At-Fault,Non-payment of rent,314 S Alexandria Ave,Los Angeles,90020,,3 Day,5502004006,10,"$1,390.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,4735 Sepulveda Blvd,Los Angeles,91403,1,3 Day,2264001043,4,$0.00 
4/6/23,4/7/23,At-Fault,Non-payment of rent,1441 Veteran Ave,Los Angeles,90024,2,3 Day,4324013032,5,"$2,800.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,1441 Veteran Ave,Los Angeles,90024,2,3 Day,4324013032,5,"$3,100.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,5050 Klump Ave,Los Angeles,91601,1,3 Day,2353012027,2,"$5,145.78 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,819 Santee St,Los Angeles,90014,,3 Day,5145013005,14,"$2,055.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,4735 Sepulveda Blvd,Los Angeles,91403,2,3 Day,2264001043,4,$0.00 
4/6/23,4/7/23,At-Fault,Non-payment of rent,1441 Veteran Ave,Los Angeles,90024,,3 Day,4324013032,5,"$1,875.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,6263 S La Brea Ave,Los Angeles,90056,1,3 Day,4002022016,11,"$5,325.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,4151 Arch Dr,Los Angeles,91604,1,3 Day,2366024024,4,"$1,124.24 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,1042 Sanborn Ave,Los Angeles,90029,,3 Day,5427007022,13,"$1,875.00 "
4/4/23,4/7/23,At-Fault,Non-payment of rent,914 1/2 W 75th St,Los Angeles,90044,1,30 Day,6020008016,8,"$2,600.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,819 Santee St,Los Angeles,90014,,3 Day,5145013005,14,"$2,050.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,435 S Alexandria Ave,Los Angeles,90020,,3 Day,5502014012,10,"$1,919.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,1441 Veteran Ave,Los Angeles,90024,2,3 Day,4324013032,5,"$3,695.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,4735 Sepulveda Blvd,Los Angeles,91403,2,3 Day,2264001043,4,$0.00 
4/7/23,4/7/23,At-Fault,Non-payment of rent,14929 Dickens St,Los Angeles,91403,2,3 Day,2276004016,4,"$1,914.23 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,4735 Sepulveda Blvd,Los Angeles,91403,2,3 Day,2264001043,4,$0.00 
4/6/23,4/7/23,At-Fault,Non-payment of rent,819 Santee St,Los Angeles,90014,,3 Day,5145013005,14,"$1,700.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,4735 Sepulveda Blvd,Los Angeles,91403,2,3 Day,2264001043,4,$0.00 
4/5/23,4/7/23,At-Fault,Non-payment of rent,435 S Alexandria Ave,Los Angeles,90020,,3 Day,5502014012,10,"$1,195.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,4735 Sepulveda Blvd,Los Angeles,91403,1,3 Day,2264001043,4,$0.00 
4/5/23,4/7/23,At-Fault,Non-payment of rent,435 S Alexandria Ave,Los Angeles,90020,,3 Day,5502014012,10,"$1,295.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,819 Santee St,Los Angeles,90014,,3 Day,5145013005,14,"$2,050.00 "
4/5/23,4/7/23,At-Fault,Non-payment of rent,435 S Alexandria Ave,Los Angeles,90020,,3 Day,5502014012,10,"$1,695.00 "
4/7/23,4/7/23,At-Fault,Non-payment of rent,3270 Oakshire Dr,Los Angeles,90068,,3 Day,2429008031,4,"$1,842.56 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,819 Santee St,Los Angeles,90014,,3 Day,5145013005,14,"$2,240.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,819 Santee St,Los Angeles,90014,,3 Day,5145013005,14,"$1,700.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,440 S Catalina St,Los Angeles,90020,,3 Day,5502011020,10,"$1,114.00 "
4/6/23,4/7/23,At-Fault,Non-payment of rent,11090 Strathmore Dr,Los Angeles,90024,1,3 Day,4363015022,5,"$1,950.00 "
